hash,value
4b96ce7166869bec970ea01423baf8a06643c749030a148f6aacf101f20fcf35,1
4b99c4d7b01d07605a00634cd0ec1ed5a34c12fc250533b64b84d0f8f71f2e36,1
4ba6af97d4168865384eddc8775cbcc5ff0ccc7c5596bc7e5d69b41d649fe179,1
4baab79dac4615eda2e73be0bc723dd37470fbcefb4cba62a94548b4fb52daa5,1
4bb2b51c84a1a419fdcecf3d570bfda5abba6994049251bc65a33e656e69c164,1
4bd29626b6c2f283b6c4297c730f257ff4adafb74984b77b573861f4da916830,1
4bd346e185b7be221daafbbaeef884f1b003342ed32c5bf9e325a80e6e61ae77,1
4bda9ed4d6c69b6334a259828153477a2895e01b98eebaa746a49c3760e2ba4d,1
4bdc4a6059d288e12a1507c08151a70e87ade3e5077a761147f4227062e13cdc,0
4bdf4e92690fe4938720dc7e901794c6103b97f839587ffb5b4523a625ef6054,0
4be43946a37e6210d7fe088183135cfc35b62ad080f22ee450b2a063111677db,1
4be55379b4ed97ba70b17e5dd015e3920bc221d836f92d0c7ebe7979dbb0b9ff,1
4c00ddf9a88b5b6d33fd1c462a13777b6579f1c8f947da297f564a42652f522d,0
4c07280394f17c763952dd13196f77b6523f1410bacb7f8c1fbbac5efbf10480,0
4c0f75272aa4bdce33c43c27f9e33e1cc67aaea87098eb0512878329d58761f5,1
4c1dc2bc3c9a92faa371e74ba385b7c92b37948a0bb56eba8ce09811d82fb2b1,0
4c236c541213b532eab80eba8aa3a396b9c7eef20fb76fa5ffd8e5fe447e9c1e,1
4c2c853022dbd3dabe6189f0deae58106c90cdf3b44e8862776e15c4a90c7725,1
4c36acac1f53acb8f1da67f14533d097286bd794b4772a01f537bc5424b9ed45,1
4c3754f1d52ba59a363505c750327f62185127fd1dd204f12676357f42ed8870,0
4c381a78f9547328d0fb04fca30ddf6cf8cfa689258b8b536d3d6cfc57bb6ebb,0
4c42361857793f5e53572e9cbfa6e0230f89062f8b4e45c0978580535a5a171a,1
4c4ee69bd58db589d202dcfb5872fb970e4367547e4ba90f57d9db502daa1c65,1
4c5881962cffc89a01446fe5cfaa1c5f5a42c29c2ec1b75f9dd10232434e9986,1
4c5e2961c5d815445e5793ac3af67c78a82e305ceeb3d29192449d7b861d682e,1
4c648b7b14b2eb3f4d58468a82684d68ee1ef6bed84a57545454de8849da9535,1
4c657f6d9827d7a06c14bc32905493d10976d8f0e3da14668dca5babd0cd3ba1,0
4c7f6f2f4a13dea1e169b4a3968470d0df6cf7ac4a6ea579bbc198531255a4cb,1
4c81acbfbba1297e34208f082d48312a3d6742772ed77796801d833b54fd39e9,1
4c85d15ffdb77d4c23095fdf1216719753cf082352280af86058d30901e13337,1
4c8a0b64707439bea399ec90dbe0273a6de98e14b3b67e608918631aaed56e7a,0
4c9238720e5b04ff13c900c6c6f1906668b4b1f85ff9f49809f2bd49f66febb3,1
4ca744209b4a2af81ee0befed31f9ebe54fbdfe491889c7725550202a0472436,0
4cb91a9e1a0fcdee80b2af987fd09b3ec4416ed80fcca6731af0b09219133959,0
4cd6a54c3ed27d84d4fc5bde9d629f9e1cbe053747088baae104d6e59a7e539d,1
4cdb05620507a0e5c635c93ca6e063394a94d7e3162eacc9d2cd2f0aa543c295,1
4cde01fd627e1d01c91e3381b372b8e6737e7330d733d83c3b1b89f4ed736fe5,0
4ce17288b245dacff13ddb158e2fa511da63c2f373647a58bed77fddbce5adca,1
4ce5dda2c3d39cc6c22058add4b64fbedc20f11ba06768b0a3b959f20c88f5fa,1
4ced146e8423d60d342aa74ae59b408eb7aa5cce235990e90b6c7162385bd769,1
4ced511a7aedfa4fefe0efb5647abf5f2e5628453cab0e19cc07eec2c83a6b5d,1
4cf1b069670de4a3443c1e7c93f01bef3bea211ff6c09dd180e56bd5035f3cb1,1
4cff2335ef2a5629d02a68b198e95c26e5c2e45a84e8b274a8448ac0b429d1cc,1
4d0659cbaeeb7c0faf667ef0b4a5205fb275df30b2922d9a8101f065d83b7e29,1
4d0ab3951df93589a874192569cac88f7107f595600e274f52e2b75f68593bca,1
4d1fc1db982d04d6a5a921a8b255184a59efbee4d8d8630463de92c01530621d,1
4d23a6ee28a74a06c3b921a6895ea608181ea35f7c1673dbdcb1abdffebdd3da,1
4d2f5c31bbdc685cb180a0b069dfc5e800b511482f2f0435b6bc78bb46f445d3,0
4d373131b0d3254d72f1a06ea168267376b8cc8f805daa53963db5f051631967,1
4d41620acaafcc5e8807e9040226140711d05732820f8676f722fb4c39ba4991,1
4d41d8376c8682064b9f29a6226421685df160b90dd61c05c961f598af93f85a,1
4d478d444633614431e232d8c11a9425cab39a7109e1fad8b470cf55ed2c1b4d,1
4d48edba180f71b0343e139d035286b2c08f93cd905c6f9692ffd7a711516826,1
4d5220a88b195e3ccdc40ba1c99d5d84d06dacc0720070a72aa34c9895939a25,1
4d62ea7ff9065f1febffff7abd440a0a0c8ba97b3728f276e8188e64353b4e05,1
4d780450fa152d33aa490a11dc3d4ea32127287b1c584c73b048dce84688447d,1
4d9ca05a2194ee8c85eb9bbb101f8547c36e2635e48b1c6c88c87a258da118f0,0
4d9e3c1b5fe85a44242a6d0433017b4d88270c0799f7392d2b2b34a2dfc9b0e8,1
4d9ebe97b8927a413f83a23f99ab9a4d2ca4ddc73bb39f5946d0403ab33a1b15,0
4da3f392237878ff9e88807270edbb411ab65641681518a716865723f7835925,0
4da9350b9e2365c50526b96e8a4ddc44ceea366405f79fb3057b5d4abe8f61c5,1
4daf5a235e4a7eef81e843d231c41b12e9b91735e6893eca99ddd84a0fcb6fd7,1
4db5055d1a85a69d01234d788ff94e04ebe55df3ef8bbd991b05301becf9252f,1
4dbd201933c48f1ef8460834aba00d54751bf24d0325f5970976e5548032309e,1
4dc0229d13dba6e05da9dd43b540b37531150910b69ef9a01420758d4f1ac3c2,1
4dc82acf2a736e9cbaa39b5decfa943177417ad88d995ebe7fba79d9d0579849,1
4dd1594dc2686044994d1ebd9ff72d0b500216966e46581e65fdd85560705070,0
4dda859d671eb8d6071b564d550c346ffa73198f6dda8967363785f190588ef8,1
4ddc1e690d9df822fd475a5c3e28dd69ec205a119e13b5339428972aad84e838,1
4de2a54d6601c2c43c0aea19c44ff8e1d37640896ab1ee28cec340608ae8af4d,1
4dfabad1832470e0eac004ab23dd489e69518c909f01e3765035c066264df0b5,1
4dfc6c48d650430d7281a28ea72439a1e6b453fc9517fb1cac835a3670d1a4a8,1
4e2ecfca261773516c2539e46a339928a790b47cf53424761911dd0f68ec22ce,0
4e2f859cff6ad82c0d0351f14e98caa08b5fbdc44fe75c5d8eeab730c6db77dc,1
4e32e941b05073461519296f0d9b61a6af68963dc89c2fe94e3a7abf426c8e71,0
4e3c9a1b741f9bb0c6c905c69354ae4d90f008a65b048bfeb5b12223c0965e1e,0
4e4955d97a6df3747f613f0f87508bf1e3aa82b1424ca98c747487b7b3ce8a2e,1
4e57ca9e6db20faa410f37698f953bb77531b986f0a997b8517d2d9fd1fb6547,1
4e582e252161a43ea91e75cabc4a9a8412047a5df11bf75c13f69e8f13a57a9b,1
4e59da53c519c1d2af5db160c0d3a7d071b400118b5edd0dbab7dfcac2390724,1
4e646ce9da7ff7cf6a734c35c3081aa2ed0fcba41d447a5fabfb745f5f7e899e,1
4e6a359d358cff099de540589bd04f7a90934e305ff246b260dfabf336a23606,0
4e6da0b9834c4ba0cc7c31bea1ee209c5d132cf4bc441b02e771e696888d2ee8,1
4e6f82e1e6b93337f8f77dca47f4c524ed90d974a0a36f1ccba5913dde865c5c,1
4e775601a6cdd08d74be0f84c6b1a49bb38152e3a3ca121ed573592d9046bce9,1
4e79e13b0a1ab183bbdaec26c479c7deaacbb8034f890dcb07001eedbb0cc28b,1
4e87a0794bf73d06ac1ce4a37e33eb832ff4c89fb9e4266490c7cef9229d27a7,1
4e890d4e6329b4ea3bc61d458e727a81cdf9358d6b5bedbd290aa85ed7a189d1,1
4ea1a8732eadd156037dfdaf5025a4d66b38a18275fbd8129c610aa175ec4c79,1
4eabb91e08b260b0dd61efb33316bfe47a9fca86295666f61d819f39ffa4ea04,1
4eae31300a05bc2b72345d5c63ccf0851a1600e2d49f1207b911c855b8a54b52,0
4eb0873bcd252c4aea0915b21b779b1d54bee1e134ee1a5b42a51f476d937f2c,0
4eb33ce768def8f7db79ef935aabf1c712f78974237e96889e1be3ced0d7e619,1
4eb61492b812d25fad39b9df5d1ed99ecb65d242386b4c518f02fc15891375e0,1
4ec067f4fb43f461ca44cdf47b5ab80e85cdbf691f9682ee063cba496646a11e,0
4ee007135f1aa455f809540dceee53ced988d8a8584799738b5695597284aad3,0
4ee56b70b15846039420192ac483e91ddcc07e74033d7dfdd237e8f8279cc04c,1
4eedc616b105fb42711e2a1a738145e75596546c07d630e321365485d12afa1f,1
4eeea6f8cbcdb6359ad78374257cdc0e63c03c5abaf579381d203bfcd35d56cc,1
4ef6359291e5b508be232e4b67965d6458f1e75622b3ad066939eb286f2542b2,0
4efe0a599061786acd388adf9e81695a53e12391ff96f3bdc3f8fc73449328c3,1
4f0657be9f5e61d5f5ae8ec682a1a411722385d77a9e1e66ba8f93f9274b1acd,0
4f1c515ab8719c4efea1b02b42d925a3464f77ac8865ddd82471e75265f742e9,0
4f1dfdc77119fcc7e39ed82b51434b0a91fd794bfd3c6fbe60fef00886073842,0
4f1e58695e51c96d9f9506a545f7ac04bd0c43a46b2411455b50ab3491cd9550,0
4f3004f912f9fc27c2a003661fc44ba92e9cf3991c9f2ee290c7fc94ed6aede3,1
4f30dbae085d80dbe05071d1ac0965fab558ac6320a2259b9a7814d6452fad24,0
4f321ac01de554a3c3f6dc72d9f5f950eedc35dcbc7c1af2e9fab9e6bf5294ea,1
4f372e99f45ac0b6417e83e6e7dd4ac4225c47468cd0397cd9c9f102a28c2981,0
4f52da25531e7a9ac50c491064320425052225d5a8cbee1a06d536b486740765,0
4f560d5c11d34345f89dbda6204fb58e9085c6b1d5bcb67185f1bf73e556a299,1
4f5a62adfac4e97a07025402c42a93b7bf6442d78dcd948203e6267952c4928c,1
4f5b51b72754a2064c717507b748194b5315a9250a464a4cb73455b371aeb727,1
4f6a409d6cc0f2a045e2bd409e69c1cbb95d2910031b6a57c537eb7ba66f4f0c,0
4f6b0aff488907e4abd0d2de3accdca6109686176e9908eab56d95ddd85020bd,1
4f78f9f9f53d416659159288c2e4350e0722fb6095b1c8b59d3cf0114fed89c0,1
4f84699ab83e3469bd3d6709d62f978a6c98a3f27d77444b4549cdb9bf6b0135,0
4f8cfbde67bb8a50a82ef06b09cc81411cf3d9ac802894ce818ced68f6148ae9,0
4f8f1e3f0cff58cd4aa0f14d6b8384c62746b10da49782b251fea355152759f5,0
4f8fed26e0598654e074c12444fb8e79c3e38e38a63937a6986746cf2ed3a3bf,0
4f9daccbc02a2fa0bcc5149af49dcef672fdf2683e9f5ab471a0aa633c386a27,1
4fa82bcc428147d23e5abc86fb9bfdc61829d91094659e74250ac43ab9a73ab4,1
4fb3194a5fa2a42b4e6af67d3a382e4c747b55a6de3b714dd518c15717376454,1
4fb7b1c8dbb66a6b15b56cdf63badea7f6a791f16f2fa053a2fa8904e650e00f,1
4fc17a5cf81946e26f1846986557801c0a802e56255c7d112cc3edc0d70255d5,1
4fc6cac9d7547036158bc3aa8be06f2a6be57eabc406abf3a39c2cacb5f410b8,1
4fd0ea5dc48ea534d05aa353c2640818b70e45f6d73324344a7a6abe93945df8,0
4fd6236631ca20bf4537e4f5faedc6c6d2e33f75d1ded9021b72ea21742d3b03,1
4fe63c234eb2611aade38718bbcb9b3c33b4ea79abb1c81e834229117a6bdad4,1
4fed7f837df337f5b392cdd070e715a08954901addfa817817560b104f4a9896,0
4ff9cd697674b4e333292f399c83a581126ec877a599504c6009d7d298f3c30e,1
4ffe69ae2cb568b0ed014e77cbd12bb8f60f4c21bf9154e5746b2a126ff24b0e,0
5000c83a896559975dc15041b52852435e14a61e95b1bfff0a6f399a24314bc8,0
5003cc9bbafbf97c29b7648873502d41facaee0a060c117481c876298ef65316,0
5007b8f792e7d3f8431d3d351b960aa82e5c1ee5f5173c446a0d6f3871721d97,1
500be83e6624af2302e45bc91e026b776d72824cf84896839e03251c41394110,1
5010a73ef93e2da3544af99545991e865c36d9a1089cce695afd4f731527f815,1
50149cbc17ed2131e0541ab39ac703531e6f25ea685b4c29bf9ea2584f8eb09f,1
502105708c0935f0ecada950ddbc12fac4dce3df6450fe561c3e0aa46a20dfef,1
50216d0de232283ec855adb469a88d20eba5c85ed314d2913380fc5b5358b1a0,1
5026e79226f3e810a899a032dd5382c28743e6fc91299d5a82d8874991d3d79d,1
502fd535d0c90e77c92463b0b49123927258b83eeac7b4b5f085b91b98b01e76,0
503c06baa3c5e26f48acc637842e04bc30248c40adef3ee809cc0292cb8e4cc0,1
5043cb340392baf14cae56c0de0c3943c64523bfaaaa962d1bf3a3f364709f01,1
504b66130bd3cd2e7c1f4a6cfaec7eed0ec5a005711a7295e88f1f3ea227fa24,0
504c9e43996ea9fb15f27fa58fe125b6afff323bf9b3d0439318c5e5b3943dc9,0
504d4af95557269c3c5f50d5d03b7e4e93222ff48667392f1c421f4613144e03,1
505aa5b6bf77290ec7ccdd2b24b8ff8ef779f01d57ad690f632d8b2736f2a8dd,1
5061c0b08d522fdae45fc9285ac45fb96a4e80bd859867a0e988dfaeb2b33b03,1
506b7d52052d1f831067469822c0a05b88ae3d4670bdb64a2adae35707db8449,0
506d2369395acdad308df07ba9851215e97bd1f7f7f59fdb770b0fe266dd7c53,1
50733c28cf9a99e1e3ab9f6af4d9a6d249b49a686d40e574ec651f49f2eb8d41,0
507cec03f4c3a3a542492bf755d8c8326c60cee8dc47706c79eb896a3facdc66,1
507d7dbc33659021726bbb428623db6b37a0088ac2c3645a20fd8e32dc9f36b3,1
5082a74d854b788360064e5f87f4553cafde7e48a5c5751675c6e99da84dd540,1
50889188bfa700c6a3185226f7e03970daf032b4b4b5ac8b079a2c6b768261c3,1
508b4944d46f5dc2d7c514a8302ac6208f09b761ac21654a55d21099f2891bbe,1
5091079eabd49c0fad84488f6561656c261f870bcd32275a2c9bc4ea8c0133ea,0
509995178e456b117250fb6da1976483c8dbca2f32444445b431e1b2dcf1ab6c,1
50a7763784965150d1fece91093186fadf2a48cac8d4851628a431330533e215,1
50abe0e743d382d9a2ee92926fae582232bebbdf985cadf31902d2c02b5f20a5,0
50aee954e34bbb4b98038dd75dd5284b4639b8021671e112580881f93863fb01,1
50b73970972b60d52a0a9aeb85e2e9b2056115c6f67e36b026ef52b48d64908c,1
50c386d8ad900208670041d0591eae303aa80f158c1b4c74fe01987594f16158,1
50c71375013e10bcc4c397d2b762ce73e9f56c824ec87b138bc7f566cf7ac03b,1
50c8d2fcc9cd7a54807c40c70dfce285b0ce4cbf29af7a1af0e086a63709f8d3,0
50ce20e89dee27be4e95b6c78692bc7a6b1b085a072e96cf87d69ef4e7dcc875,0
50d14ae929d861e6b7d613ca95c017af0ebca7b6715b443239d7632b2954c70b,1
50d378145b89b4fbee0d3a3c09cf5f920c2dad699b9204f672e537f17b768123,0
50e52d17c449158351a952451d6586ba868fe608d34030ffcd9c15c8b83c1239,0
50eb8b54c87303301b6614c07195bef8121ab2f99685ced448b915f9e6f0fc15,1
50fa2268828ae812d6fe96111e2dc224afda4e3d147fc5cb94333fb8d0f09f5d,1
510512320d54cf1dc953b01181d979bb25e60e0dc2895a38e0d0f303a1cc9253,1
5105c1a352e0f0e2a54b08132d9d1e383f6505a7aa42b8aea411c85551c37175,1
510d0bf81742854d6dc53dd2c70607a16d0b05ccb74fa7c7a4a1b74c3c9d344d,0
51146c8e9b2ef0456e008ec54b024ac36c311f65d9e368f4d9a49effdf312687,0
511c312d308c315c05f4c7bc71e7b1f3602f072650fb121515b4a54401df8e9b,0
5120c9d8e17439cb678346b9a94b0b6fe10d5376c9e7ce42ee090db1cd478d5c,0
5122baf3958090b54f7efd3cde8f718c970544d3e04a05bb26d590f8a98c36f2,0
5122e63f0171e3c0ec53cb95092b5652630abb8c1f23186ed1afb61cfeea3d40,1
512388d7e08ab98beec233c8b99a3e37fb97fdbfb75532652d92a1890006b906,1
51279cf0dd0716de867e5bc706ef180f4ff1ed62e56c8a5858565408f41423c5,1
512b304080ef514eaef687f9e443e78a95d7ab6de79cb3283740c12a0d44dd72,0
51313a8063531e2197c523c08e9db5e360c488ce1e51e1dd8361154d11ff2103,0
513a357676c80ba8909b40bb62162b9e950c8c40013a810bfcaf5b5d938bc138,1
513c7aa133bfcee809709b21cc4d195ea3e6564857891efb90c046494f9fc520,0
513f77a979c0bdb763bf69bb9e1e5f4ebb17b62d14dec376e4af9b73e23a7998,1
51403135d8186e4ba95d901df755e1469cca6511175abd8304767d456132d56f,1
51403c072cf3ea68e643c39f9ab542db2cba43e29f62894b0e5bbeae6cb5eb15,0
5140c53c5f3e25069731a723d05f52dd3b7e36437ab56c2456b751f229cf1491,1
5141f590c81c2daaf921e6d3c9dd3acb9a94e9ad15bcc8880db1adbc1e611a78,1
5146f493648006733c9d10d83585cf90b6dc5cd68254f452adad1f22516937f4,1
515774b104bd0db75a2ee5c0d57a2aaa49277ca6923593edafffae4cc34df540,1
517150a4654e4215fb0dbc94b3fe8adca14ee496d0abeca98bff06469e3379b6,1
5174578092599093cad0ec486fc0387458889935ded18c981fbd52998723bca2,1
517d7ac935d4daf005c1c069cc505d79a78a9c90a18aacb5c8641c81c7846231,1
517d8b2852f709db4e9899576e5e1b1b848427b7e0829a7f918a6dc8875772b9,1
517e1659c9d9ee4de266b3ade2d06965b670d17082ae2c2c97b4c694bb29152a,1
51922b04a09395e4f6cddfd21d46bbe14e235d464f1b2d7affa6a441d809e1d3,1
519675edeedff67d6e38db3a65860747facf59b0301ca98fb85c52a135017791,1
5199bcc83cf3eb34e56478868237b872fe3795b3ee5b04395ac805a98425801d,1
519b256d2b2934f42b5a2ba9115ad165fbde9eaf1c4c93b9570d9a047de3e0db,0
519b3d8d6148b1274c5f3e3d4601207243908aca7b5a02f7ffc678db9476946e,0
51a61c3731e66e4dbddfa176fae0c4f5792c5fdf9268957509999aafbc2980a7,0
51a7ecbb05d0bc26c6a79c354335e791fc18bc553613204ae4860830f4d82151,1
51b0963e6d81d403b6bbbb4ed017b671f6043adfcb8cce5b0d17f7d7aa28a418,1
51b2fe7ed5d6da110fe512ac143f26b29b8819b25f4540e93825d310d60d2511,1
51c5bedefb63758fc3ef276ea4511780ffa0089d5b9009ee22b8c809f8364724,0
51c5cd3967fa3b241ac871c5ea6d24331c2485fbbaaf8ae74265b16d3cdaefae,1
51cf28c62a4e7106639b4c228508f963245d7228be89fbca1b925fea1a048c61,1
51d309734f25d009714a0e4d428ffee3f42bfaa3eaf21da68369405f3a0a8233,0
51d58eff98f464e2b7664f774bbd0069ffffc78c23d048432c37f0291710c394,1
51e1d54016bb6fae7ba1e2e4ed1a40d0731acd9d4bb1bccb0695d7f5ea3138af,1
51e522e0de57673f7914dc48ce660e16802310604b5909684d6752d773de036a,1
51ef83955e9193f7fcf4874438cfaf3dd16101c77db299edfd24ebc9a2c6ad93,0
51f737d68679019224ae17daaf903974d81ddd4892c14c7e159cadd1eaddf108,1
51f9509f16ab755ea9487db0903d094e7c64c3811c60e7eea52332cb8925f49f,0
51fd8ddd9623873f403cb0572e6c44761fe7474765cde6275e7500a6732fdc86,0
52089026376397077083a51bedc759ebb1405d827203ac1868271611f23aab98,1
520dba4c1dca1ad2c202d2cd05904fe712142ce27b04be5cb1a2593b3a74f076,1
521433d5e57056d9453e33f572757e5dde402d9b97b4edee522bff7dcaea579e,1
521729034f0ce5b2d3616d8efb8fc43202181cd8c6ff48b535b695dbcde75eb6,1
52175e81d36b987da642e0f7da78dd850b78bcb12a28d3b99ff1874891526a29,1
521da002e7dbc441dacd1a62737f014d000e0d9f50e67c753ef98772fe66f0f3,0
5231a1b9c1c5aae2d937aa1cc3838e89e9f99b817fbfe32e2dbcea629f3053a9,0
5265e48e7d9ca291ddc37edf6b6d318a436f3d58a4ffd950ad6e2f9165f7e70a,1
526989e2c503d2a4318fc8ae177a7e4656c7ee3f4c311ca7754c897bb494a003,1
526eabdf9ec236cae79e48b1e84a563ad21fa0a4db5d36d74f287a68e3d0a1e4,0
526f270e9ffd8f40cc65526ee4a932a815943258b36e322a639f8add1156d067,0
52707db88d8b3ca2eec71392737084747e4ab47b1d6675870d44be293d0b9f8d,0
52749c45c40bc6a30d6c51da4c071f341f369624d82c37a3bd65b044bd81ec25,0
527bb51e0230de3907a08b12272522e18cdf90c53996f3d19f949a05defc5854,1
527f26a8f1c6d45d4548609e0aa871fe8e8d58b15a321ecd4639ce3e6b34f373,1
52824ed929acb2d6168380b986a4343baf5b7b0763eb2f50f3c670f8a7d841f8,1
52869cba0ae804bd8294bd67e86fc31e49eb2b344353bf50087afda53b9f3740,1
52894a09cfa5abe7f61a14830ac3515faaf4aae6143045cc18207db7c8eb7d33,1
528eb71bd484d0786574bd13f0056d64a9e043e00222250115782a00831b778a,0
52920243b8048f7d02e58bc3d05713b74030b84cc4f05df5499451d9bcb7abcc,1
52a3e5497258e9662f05abc3d10bc78f64c3bb2d2d9966aca780854122794b75,1
52a6b8e2be366722bb7b0a18a1b6edb8da62cd16a6cec5d3b99a200e65967baa,0
52a96336707cd90b7516107656d1de58ebd5838cd989b7bffc781ddb1ce7a545,1
52b5acea07811f9583306a5dac3c346f5307e99c833bc28e2c380117973acd58,1
52cc0b8308d97c605ddb23a28edee594b2032116cf99eb59c7ec2af156ebde0a,1
52cd2b085ede2f1bc0917d5c8dd29d0d83777c485387d46ab089fe1df67fa530,1
52d0bc21aedbf383a19df97bc905ae894c2f16aa2a231ea3c73734c9289defdf,0
52ea3c1f51eb3a8920e2895ebe7d54ed9b010407775434da9c47fdeceae7af84,1
52f115ddb57f38f3d4163aa71376a4f282acb34d342cab1f07720a8bd66da31f,0
52f47ee64260116303b07638df8c2b7f71e3bf1514f44e11e89f1d3329b42235,1
52f8d11867cc97ad6100b3da4f232ff4ef2bf5d8dd1c9e578468efd77e95785b,1
531bd2fb146e6dd59b8f5eb25658f47108b1b649df7cdd2010a3f653a4e8dc71,1
5322f4ddc8473558822def184ea5072ecaeb4c31e9eeecb490c9e33776c84304,0
5334b32d9d8550b21cb0f723c2032362b8dfb3d69effd8c5213f6523040ac609,0
53380333a7f71fb7f8d6de2becb80d2d666163ddac8e88ff11da6feb5d5767de,0
5349936f32f9d998a6b60cb20c1f8de9eca1f709d362877e2fe32d1a655310d2,1
534a39530dd13aafdbb4d62be9276304da93f30aabddeba1201e9d7b3a0a50fe,1
534d60392e0202b24d3fdaf992f299ef1af1fb5efef0096dd835fe5c4e30b0fa,1
53582458f667e2d96e4f0940d021ac46e6700d4b0ef0c3961bbfc0155e45dd30,1
53589681df00c0f2ab0f7971ea83b7bd8230e5e9b71f15f4ee5641188467ead2,1
535c3fb3ea531d7ec13c9a4783866a8b545156fce19427de3815494b65fac585,0
535fa2cd4f87ec47ab99877cd1b49a5d2222387e394fd9e4957dfb94015533c5,0
53622cd47edee5b1a47a511a084702e2552b3f007da5412ac2b0c6b6aaa02448,0
536cd0e394ed6283d1b31f98118d514c9ea2eba7a09737d9e963515fb2566073,0
536deda56b80f5d473c9ceb1a890a8694f4568e96b54dc2a0a130e3c8cbfa7f3,0
536ecb498e8b2dd56e6a322bb78e9b556a73a6ca1ca31ec2340582c031b99130,1
5371eae5f40902bf42a876de6873f122d69fad4d37123118bcd194a8452f30cb,0
53802db467c756b87ceb08bf497fbdd7839d9fb888f27299bc3fa5cbff601263,0
5383031cf366b7554d36163d2dc7c33316ce020897c4b9215d8d77822dba94f6,1
5388f62a13eea2b52619a303031a6a8442c19cfab6e7af51b52a286bd16ece5d,0
538b6ffaba1d91a9e2f96721d7cafe9b9ab2deea7b878b4062858d459f3d77a6,0
53a1d328aa4aabe0e8916bc21e2658431456a1ea10ab0248c639a8eff3049090,1
53a50eee332c22fbc97a023d1f81df76e7489f486539c611f1baa969facea4e5,0
53b4ea5d51e4481e049377f0bcae2a25d24fa1b4dffa0461293d21654db4137e,1
53b7d97503570e29ce8dafedcc6f8dc04b2e58ef707d2604f1e032e944651e0c,1
53cda5d3be09526a6507ed29eb6f02c7cdce1fd0b3fee8b465fbb8eae8c43dd7,1
53d4ebf6ed258a7e348d5cf70482e199861aefea04017563f92af16b032bc9ee,1
53e46f579545b34943e0d325b035268a267a47be97398111e6143cb9492c8c81,0
53e95fcccbb29a54e50a937d6955bc12435dad871ebab2a55b3551c3c139d824,1
53f2225212a5cece5f7b94ff956fb1650281145f22740cc65cf516783e6d49e5,1
53f29a2c41a6297c293fa323590d9b2b86d1e75ceb2eaf7c9ce987f903bc1a4d,1
5400ff582a88af796bf1432c3ca2e24fce3d2c4fa3f2cc06bc1c22ae94ff5d46,0
5401cd2880b5fddbe1816010b7f8df75853f5057b2f9abc08a7ed32cecdc7cd6,0
541f210209fb50d451658fbe25ea072e8d49359cdf439f59f88c5b3fcd4519a8,0
54256f630247bd09af0bc01c2dafe121b8d7334b4bbd1f36092da2e66e3983c5,1
54276e6ba503d28d65216eed52b49efaaa055bd290fc76ea42e6bab47ce19418,0
542addb00edf5c72a2c59fff4fe787bc699d497002800fbf591dc05f6b85b464,1
5439c9166c0f7191dbec733d2f71f0b739b4092f64c67d2d558623ab8d5116d8,0
5440e3ba334553d5264329b32eaab06d2bd91e4dc69b83968723d2abcc1bb3de,1
544c30b34d97e2584f05818ad40644e2009250dbb79274e6097f3f6c8460713c,1
544fd33fa92622b56704a63b49951cb86381d5af32729f761a6852fd7024ce00,1
545f64db13cb611a78a7d176f68963e458e11237745055c906cd298e43ff64f9,1
5466cd6c20751d2a5b29c1a6f6d90473ca61b96e77523d4caabce5dd2e44f26d,0
546a543e09d0a48a6a24666bfec44d3b59f5183fced916ed61669ea6f2960b64,0
5471f9c335456b7f96e59c5691258cf5bd844d1af4cdd75d52e3a8940148d95e,1
54721f8938d246b32aea032f6a506d2e7764fbbfc02cd64c86d9c559500a2dca,0
54733b1af96fc6623b68b41df3bf4ea03ad0565ccf128d5d27339b8e5d003018,1
5474b20b6ece576547fd3194b3cdc8fcf5aafe731e2f2b85cd5e2206c0fb888e,1
5474dda0aac0e7c070220d589505bce4a947ff484889a2af43655633c3b69c1f,1
54758ecf2f9e4203227c139dd9dd41f6c533ffe69e928bcb7d390b1985e060ec,1
547e52557b519e2b169e8a9c5932e2d7ce615ea34d54348d5d87033a545b6362,1
547ed875b32c9cc30b7ac6e60bdee3e49c5bddcb880da9e3c4260b1cf5c04e90,0
54942bdeefb082c786e74454d3a146203c8c6a0f32558c5e14d571fea1f94d3a,1
5494e5f15e7586bcb1bdc72784d009808487a5917a090b3b8e052a855b9fc233,1
549ab61c44b4a8e1a6907900b4142281157da91d175a80a89887013eeb43efe9,0
549ebde3daa59c044fc725c988ceced294da49053f723f31cae3a0bf9c7aa93b,1
54c3e01a3dee75c7137c63a25915b7bec1876a8fc65047eff99b97d9ca6cd5c6,1
54c6f757f25dafd4b641bc7c97e968bc3f104c50e6c7685e0306ec0c8b69004e,1
54cc1e064acab7fd8e3463c522e09d0290f7295c562f1e1c777e364167b431c7,1
54d88490b96e680dc4149cc43e6c8f9d5fd24e40cbb8533f3c24321aae221f14,1
54dc3a9bb6fbc87172f661b669bfc170ddc4f666e47bb0cc3ad364b0e1c71190,0
54de4a14ebbe2a70e6bf12c943f2c1737bb09611b3621001d69c0f2790e79d93,0
54ef0514cc0dcaa25af6ac79462483bec2335c16967407fca125f628ee03071d,1
54f409670f6200586c3b0768eec390a15e3c5178bbf9d837bf1ec3e0ee540817,1
54fb5940151ff5be1ee3ffa23b776f25bb86beddb0057a4b847fd46d2a310a3e,1
